competitor,competitor_product,vos_product,vos_url,score,confidence,competitor_url
ninja-vapes.co.uk,ske cl2000 puffs prefilled pod kit,ske crystal cl2000 prefilled pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-cl2000,1.0,high,https://www.ninja-vapes.co.uk/product/ske-cl2000-puffs-prefilled-pod-kit
ninja-vapes.co.uk,ske cl2000 prefilled refill pod,ske cl2000 refill pods,https://vapeonlinestore.co.uk/products/ske-cl2000-pods,1.0,high,https://www.ninja-vapes.co.uk/product/ske-cl2000-prefilled-refill-pods
ninja-vapes.co.uk,Bloody Bar Ultra Twist 20000 Puffs Prefilled Pods Kit,Bloody Bar Ultra Twist 20000 Puffs Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/bloody-bar-ultra-twist-20000,1.0,high,https://www.ninja-vapes.co.uk/product/bloody-bar-ultra-twist-20000-puffs
ninja-vapes.co.uk,elf bar dual 10000 puffs prefilled pod kit,Elf Bar Dual 10000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/elf-bar-dual-10k-puff-vape,1.0,high,https://www.ninja-vapes.co.uk/product/elfbar-dual-10000
ninja-vapes.co.uk,bloody bar ultra twist 20k refill pods,bloody bar ultra twist 20k refill pods,https://vapeonlinestore.co.uk/products/bloody-bar-ultra-twist-20k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/bloody-bar-ultra-twist-20000-refill-pods
ninja-vapes.co.uk,feoba pro plus 10k prefilled pods,feoba pro plus 10k prefilled pods,https://vapeonlinestore.co.uk/products/feoba-pro-plus-10k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/feoba-pro-plus-10k-prefilled-pods
ninja-vapes.co.uk,Ske Cl6000 Prefilled Pods,ske crystal cl6000 replacement pods pack of 1,https://vapeonlinestore.co.uk/products/ske-crystal-cl6000-pods,1.0,high,https://www.ninja-vapes.co.uk/product/ske-crystal-cl6000-prefilled-pods
ninja-vapes.co.uk,al fakher 30k hypermax refill pods,al fakher 30000 hypermax replacement pods,https://vapeonlinestore.co.uk/products/al-fakher-30k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/al-fakher-30k-puffs-hypermax-refill-pods
ninja-vapes.co.uk,nexel aero 7000 prefilled refill pods,nexel aero 7000 replacement pods,https://vapeonlinestore.co.uk/products/nexel-aero-7000-pods,1.0,high,https://www.ninja-vapes.co.uk/product/nexel-aero-7000-refill-pod-pack
ninja-vapes.co.uk,vaporesso dojo blast 7k fresh vape kit,vaporesso dojo blast 7k fresh prefilled pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-7k-fresh,1.0,high,https://www.ninja-vapes.co.uk/product/vaporesso-dojo-blast-7k-fresh
ninja-vapes.co.uk,tick tock magic 8000 prefilled refill pods,tick tock magic 8000 pods,https://vapeonlinestore.co.uk/products/tick-tock-magic-8k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/tick-tock-magic-8000-prefilled-refill-pods
ninja-vapes.co.uk,Tick Tock Magic 8000 Puffs Vape Kit,tick tock magic 8000 prefilled pod kit,https://vapeonlinestore.co.uk/products/tick-tock-magic-8000,1.0,high,https://www.ninja-vapes.co.uk/product/tick-tock-magic-8000
ninja-vapes.co.uk,Hayati Pro Max Plus 6000 Puffs Prefilled Vape Kit,Hayati Pro Max Plus 6000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000,1.0,high,https://www.ninja-vapes.co.uk/product/hayati-pro-max-tpd
ninja-vapes.co.uk,Hayati Pro Ultra Plus 25000 Pods,Hayati Pro Ultra Plus 25000 Replacement Refill Pods,https://vapeonlinestore.co.uk/products/hayati-pro-ultra-plus-pods,1.0,high,https://www.ninja-vapes.co.uk/product/hayati-pro-ultra-plus-25k-prefilled-refill-pods
ninja-vapes.co.uk,elux legend 8000 refill pod,elux legend 8000 prefilled pods,https://vapeonlinestore.co.uk/products/elux-legend-8000-pods,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-elux-legend-8000
ninja-vapes.co.uk,elux legend 8000 puffs prefilled pod kit,elux legend 8000 prefilled pod kit,https://vapeonlinestore.co.uk/products/elux-legend-8000,1.0,high,https://www.ninja-vapes.co.uk/product/elux-legend-8000
ninja-vapes.co.uk,Hayati Pro Ultra Plus 25000 Puffs Vape Kit,Hayati Pro Ultra Plus 25000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/hayati-pro-ultra,1.0,high,https://www.ninja-vapes.co.uk/product/box-of-10-hayati-pro-ultra-plus-25000
ninja-vapes.co.uk,randm fumot tornado 18000 puffs vape kit,fumot randm tornado 18000 puffs disposable pod kit,https://vapeonlinestore.co.uk/products/fumot-randm-tornado-18000-pod-kit,1.0,high,https://www.ninja-vapes.co.uk/product/randm-fumot-18000-replaceable-vape
ninja-vapes.co.uk,Oxva Tasteflex Sl 12000 Puffs Prefilled Pods Kit,oxva tasteflex sl 12000 prefilled pod kit,https://vapeonlinestore.co.uk/products/oxva-tasteflex-sl-12000-prefilled-pod-kit,1.0,high,https://www.ninja-vapes.co.uk/product/oxva-tasteflex-sl-12k
ninja-vapes.co.uk,Vaporesso Dojo Blast 10000 Puffs Prefilled Pods Kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,1.0,high,https://www.ninja-vapes.co.uk/product/vaporesso-dojo-blast-10k-vape-kit
ninja-vapes.co.uk,ivg nexio 10k refill pods,ivg nexio 10k refill pods,https://vapeonlinestore.co.uk/products/ivg-nexio-pods,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-ivg-nexio-10k
ninja-vapes.co.uk,hawcos x lost mary pro max 7000 prefilled refill pods,hawcos x lost mary pro max 7000 replacement refill pods,https://vapeonlinestore.co.uk/products/hawcos-x-lost-mary-pro-max-7000-pods,1.0,high,https://www.ninja-vapes.co.uk/product/howcas-lost-mary-pro-max-7000-refill-pods
ninja-vapes.co.uk,pixl 5k refill pods,pixl 5000 puffs prefilled pods,https://vapeonlinestore.co.uk/products/pixl-5k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-pixl-5k
ninja-vapes.co.uk,pixl 5k puffs prefilled pod kit,pixl 5000 puffs prefilled pod kit,https://vapeonlinestore.co.uk/products/pixl-5000-prefilled-pod-kit,1.0,high,https://www.ninja-vapes.co.uk/product/pixl-5k
ninja-vapes.co.uk,pixl 8000 refill pods,pixl 8000 prefilled pods pack of 1,https://vapeonlinestore.co.uk/products/pixl-8000-prefilled-pods,1.0,high,https://www.ninja-vapes.co.uk/product/pixl-8000-puffs-prefilled-refill-pods
ninja-vapes.co.uk,hayati rubik 7000 prefilled refill pods,Hayati Rubik 7000 Prefilled Refill Pods,https://vapeonlinestore.co.uk/products/hayati-rubik-pods,1.0,high,https://www.ninja-vapes.co.uk/product/hayati-rubik-7k-prefilled-refill-pods
ninja-vapes.co.uk,elf bar dual 10k prefilled refill pods,elf bar dual 10k puffs replacement pods,https://vapeonlinestore.co.uk/products/elf-bar-dual-10k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/elf-bar-dual-10000-10k-prefilled-refill-pod
ninja-vapes.co.uk,Crystal Prime 10000 Puffs Vape Aura Bar,crystal prime 10000 puffs vape kit aura bar vape,https://vapeonlinestore.co.uk/products/crystal-prime-10000-aura-bar,1.0,high,https://www.ninja-vapes.co.uk/product/box-of-5-crystal-prime-10k
ninja-vapes.co.uk,Vapes Bars Ghost Pro 8000 Plus Puffs Prefilled Pods Kit,box of 10 ghost pro 8000 plus vape pod kit,https://vapeonlinestore.co.uk/products/box-of-10-vapes-bar-ghost-pro-6000,1.0,high,https://www.ninja-vapes.co.uk/product/vapes-bar-ghost-pro-8000-plus-prefilled-pod-kit
ninja-vapes.co.uk,hayati mini ultra 1500 prefilled refill pods,hayati mini ultra 1500 puff prefilled replacement pods,https://vapeonlinestore.co.uk/products/hayati-mini-ultra-1500-pods,1.0,high,https://www.ninja-vapes.co.uk/product/hayati-mini-ultra-1500-prefilled-refill-pods
ninja-vapes.co.uk,Hayati Pro Max Plus Pods Hayati 6000 Pods,Hayati Pro Max Plus 6000 Replacement Refill Pods,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000-replacement-pods,1.0,high,https://www.ninja-vapes.co.uk/product/hayati-pro-max-plus-6k-prefilled-refills
ninja-vapes.co.uk,uwell viscore 8000 refill pods,uwell viscore 8000 puffs prefilled vape pods 20mg,https://vapeonlinestore.co.uk/products/uwell-viscore-8000-prefilled-pods,1.0,high,https://www.ninja-vapes.co.uk/product/uwell-viscore-8000-refill-pods
ninja-vapes.co.uk,Hayati Mini Ultra 1500 Puffs Vape Kit,hayati mini ultra 1500 puffs pod kit,https://vapeonlinestore.co.uk/products/hayati-mini-ultra-1500,1.0,high,https://www.ninja-vapes.co.uk/product/hayati-mini-ultra-1500-disposable-vape
ninja-vapes.co.uk,lost mary tappo prefilled vape pods,lost mary tappo prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-tappo-prefilled-replacement-pods,1.0,high,https://www.ninja-vapes.co.uk/product/tappo-pefilled-pods-by-lost-mary
ninja-vapes.co.uk,geek bar hagimi pro max 10k puffs pod kit,geek bar hagimi pro max 10k prefilled pod kit,https://vapeonlinestore.co.uk/products/geek-bar-hagimi-pro-max,1.0,high,https://www.ninja-vapes.co.uk/product/geek-bar-hagimi-pro-max-10000
ninja-vapes.co.uk,Vaporesso Dojo Blast 10000 Refill Pods 10Mg,Vaporesso Dojo Blast 10000 Prefilled Pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/vaporesso-dojo-blast-10k-10mg-refill-pods
ninja-vapes.co.uk,Ivg Smart Max 10000 Puffs Prefilled Pods Kit 20Mg,Ivg Smart Max 10000 Reusable Vape Kit,https://vapeonlinestore.co.uk/products/ivg-smart-max-10k,1.0,high,https://www.ninja-vapes.co.uk/product/ivg-smart-max-10000
ninja-vapes.co.uk,ske memers wukong v10000 prefilled refill pods,Ske Memers Wukong V10000 Refill Pods 20Mg,https://vapeonlinestore.co.uk/products/ske-memers-wukong-v10000-replacement-pods,1.0,high,https://www.ninja-vapes.co.uk/product/memers-wukong-v10000-prefilled-pods
ninja-vapes.co.uk,Hyola Pro Max 8000 Puffs Prefilled Pods Kit,Hyola Pro Max 8000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/box-of-10-hyola-pro-max-8000,1.0,high,https://www.ninja-vapes.co.uk/product/hyola-pro-max-8000-puffs-prefilled-pod-kit
ninja-vapes.co.uk,ske bar 600 puffs prefilled pod kit (zero nicotine),ske bar 600 zero nicotine prefilled pod kit,https://vapeonlinestore.co.uk/products/ske-bar-600-zero-nicotine-vape,1.0,high,https://www.ninja-vapes.co.uk/product/ske-bar-600-prefilled-pod-kit-0mg
ninja-vapes.co.uk,ivg nexio 10k prefilled pod vape kit,ivg nexio 10000 puffs prefilled pod kit,https://vapeonlinestore.co.uk/products/ivg-nexio-10000-pod-kit,1.0,high,https://www.ninja-vapes.co.uk/product/ivg-nexio
ninja-vapes.co.uk,merakii 3000 puffs prefilled pod kit,merakii 3000 puff vape,https://vapeonlinestore.co.uk/products/merakii-3000,1.0,high,https://www.ninja-vapes.co.uk/product/merakii-3000-puffs
ninja-vapes.co.uk,Ivg Pro 12 Prefilled Pods 0Mg,Ivg Pro 12 Prefilled Refill Pods,https://vapeonlinestore.co.uk/products/fresh-menthol-mojito-ivg-pro-12-pods,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-ivg-pro-12-0mg
ninja-vapes.co.uk,Bloody Bar Crystal 10000 Puffs Vape,bloody bar crystal 10000 puffs vape,https://vapeonlinestore.co.uk/products/bloody-bar-crystal-10000-puff-vape,1.0,high,https://www.ninja-vapes.co.uk/product/bloody-bar-crystal-10k
ninja-vapes.co.uk,bloody bar crystal 10000 prefilled refill pod,bloody bar crystal 10k prefilled pods,https://vapeonlinestore.co.uk/products/bloody-bar-crystal-10k-prefilled-pods,1.0,high,https://www.ninja-vapes.co.uk/product/bloody-bar-crystal-10000-refill-pods
ninja-vapes.co.uk,Vapengin Martian Prefilled Refill Pods,vapengin martian x prefilled refill pods,https://vapeonlinestore.co.uk/products/vapengin-martian-x-pods,1.0,high,https://www.ninja-vapes.co.uk/product/vapengin-martian-x-prefilled-refill-pods-10000
ninja-vapes.co.uk,Hayati Pro Ultra Plus Shisha 30000 Puffs Vape Kit,Hayati Pro Ultra Plus Shisha 30000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/hayati-pro-ultra-plus-shisha-30k,1.0,high,https://www.ninja-vapes.co.uk/product/box-of-5-hayati-pro-ultra-plus-shisha-30000
ninja-vapes.co.uk,Uwell Viscore 8000 Puffs Pod Kit,uwell viscore 8000 puffs prefilled pod kit 8000 puff vape,https://vapeonlinestore.co.uk/products/uwell-viscore-8000-puffs-pod-kit,1.0,high,https://www.ninja-vapes.co.uk/product/uwell-viscore-8000
ninja-vapes.co.uk,relx maxgo combo 33k puffs prefilled pod kit,Relx Maxgo Combo 33000 Puffs Vape,https://vapeonlinestore.co.uk/products/cool-mint-watermelon-breeze-relx-maxgo-combo-33k,1.0,high,https://www.ninja-vapes.co.uk/product/relx-maxgo-combo-33k
ninja-vapes.co.uk,Ske Cl6000 Prefilled Pods Vape Kit,ske crystal cl6000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/ske-crystal-cl6000-prefilled-pod-vape-kit,1.0,high,https://www.ninja-vapes.co.uk/product/ske-crystal-cl6000-disposable-vape
ninja-vapes.co.uk,Ivg Smart Max 10000 Prefilled Refill Pods 10Mg,Ivg Smart Max 10000 Puffs Prefilled Refill Pods,https://vapeonlinestore.co.uk/products/ivg-smart-max-pods,1.0,high,https://www.ninja-vapes.co.uk/product/ivg-smart-max-10k-prefilled-refill-pods-10mg
ninja-vapes.co.uk,elux cyberover 6k refill pod,elux cyberover 6k puffs prefilled replacement pods,https://vapeonlinestore.co.uk/products/elux-cyberover-6k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/elux-cyberover-6000-6k-refill-pods
ninja-vapes.co.uk,Vozol Vista Plug 10000 Puffs,Vozol Vape Vista Plug 10000 Puffs Disposable Kit,https://vapeonlinestore.co.uk/products/vozol-10000,1.0,high,https://www.ninja-vapes.co.uk/product/vozol-vista-plug
ninja-vapes.co.uk,ske 30k pro max vape 2in1 kit,ske 30k pro max 2 in 1 flavour vape kit,https://vapeonlinestore.co.uk/products/ske-30k-pro-max,1.0,high,https://www.ninja-vapes.co.uk/product/ske-30k-pro-max-vape-kit
ninja-vapes.co.uk,hayati finebar prefilled pods (2pack),hayati finebar prefilled replacement pods,https://vapeonlinestore.co.uk/products/hayati-finebar-pods,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-hayati-finebar-1000
ninja-vapes.co.uk,geek bar up 10000 puffs prefilled pod kit,geek bar up 10000 pod kit,https://vapeonlinestore.co.uk/products/geek-bar-up-10000,1.0,high,https://www.ninja-vapes.co.uk/product/Geek-bar-up-10000-puffs-prefilled-vape-kit
ninja-vapes.co.uk,ske 600 pro prefilled pods,ske 600 pro prefilled replacement pods,https://vapeonlinestore.co.uk/products/ske-600-pro-pre-filled-pods,1.0,high,https://www.ninja-vapes.co.uk/product/ske-600-pro-prefilled-pods
ninja-vapes.co.uk,relx ultra refill pods,relx ultra refill pods,https://vapeonlinestore.co.uk/products/relx-ultra-pods,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-relx-ultra
ninja-vapes.co.uk,Firerose 5000 Nic Salt E-Liquid By Elux,Elux Firerose 5000 Nic Salt,https://vapeonlinestore.co.uk/products/blue-razz-gummy-elux-firerose-5000-nic-salt,1.0,high,https://www.ninja-vapes.co.uk/product/firerose-5000-white-gummy-nic-salt-e-liquid-elux
ninja-vapes.co.uk,elf bar af5500 puffs prefilled refill pods,elf bar af5500 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-af5000-pods,1.0,high,https://www.ninja-vapes.co.uk/product/elf-bar-af5500-prefilled-refill-pods
ninja-vapes.co.uk,al fakher hypermax prime 50k puffs prefilled kit,Al Fakher Hypermax Prime 50000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/al-fakher-hypermax-prime-50000,1.0,high,https://www.ninja-vapes.co.uk/product/al-fakher-hypermax-prime-50k
ninja-vapes.co.uk,crystal storm 12k refill pods,crystal storm 12000 prefilled pods,https://vapeonlinestore.co.uk/products/crystal-storm-12000-pods,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-crystal-storm-12k
ninja-vapes.co.uk,hayati liora prefilled pods (2pack),hayati liora prefilled vape pods,https://vapeonlinestore.co.uk/products/hayati-liora-prefilled-pods,1.0,high,https://www.ninja-vapes.co.uk/product/hayati-liora-prefilled-pods
ninja-vapes.co.uk,hayati pro max plus 6k puffs kit 0mg (zero nicotine),hayati pro max plus 6000 zero nicotine prefilled pod kit,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000-0mg,1.0,high,https://www.ninja-vapes.co.uk/product/hayati-pro-max-plus-6000-0mg
ninja-vapes.co.uk,Pyne Pod Click 10000 Puffs Vape Kit,Pyne Pod Click 10000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/box-of-10-pyne-click-10000,1.0,high,https://www.ninja-vapes.co.uk/product/pyne-pod-click-10000
ninja-vapes.co.uk,Lost Mary Bm600 Prefilled Pods,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,1.0,high,https://www.ninja-vapes.co.uk/product/lost-mary-bm600-prefilled-pods
ninja-vapes.co.uk,Smok Novo 2 Pod Vape Starter Kit,Smok Novo 2 Pod Kit,https://vapeonlinestore.co.uk/products/smok-novo-2-pod-kit,1.0,high,https://www.ninja-vapes.co.uk/product/smok-novo-2-pod-vape-starter-kit-800mah
ninja-vapes.co.uk,Ivg 2400 Reload 4In1 Prefilled Refill Pods,ivg 2400 reload 4-in-1 prefilled pods pack of 4,https://vapeonlinestore.co.uk/products/ivg-2400-reload-pods,1.0,high,https://www.ninja-vapes.co.uk/product/ivg-2400-reload-4-in-1-vape-pods
ninja-vapes.co.uk,Lost Mary Bm6000 Puffs Prefilled Vape Kit,Lost Mary Bm6000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/triple-mango-lost-mary-bm6000,1.0,high,https://www.ninja-vapes.co.uk/product/lost-mary-bm6000
ninja-vapes.co.uk,elux ene legend 15k refill pods,ene legend 15k puffs replacement pods,https://vapeonlinestore.co.uk/products/ene-legend-15k-puffs-replacement-pods,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-elux-ene-legend-15k
ninja-vapes.co.uk,elfbar joinone classic refill pod,elf bar joinone classic prefilled pod,https://vapeonlinestore.co.uk/products/elf-bar-joinone-classic-pod,1.0,high,https://www.ninja-vapes.co.uk/product/refill-pods-for-elfbar-joinone-classic
ninja-vapes.co.uk,Crystal Galaxy Focus 2 30000 Refill Pods,Crystal Galaxy Focus 2 30000 Refill Pods,https://vapeonlinestore.co.uk/products/crystal-galaxy-focus-2-30k-refill-pods,1.0,high,https://www.ninja-vapes.co.uk/product/crystal-galaxy-focus-2-30k-refill-pods
ninja-vapes.co.uk,Crystal Galaxy Focus 2 30000 Puffs Prefilled Pods Kit,Crystal Galaxy Focus 2 30000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/crystal-galaxy-focus-30000,1.0,high,https://www.ninja-vapes.co.uk/product/box-of-5-crystal-galaxy-focus-2-30k-2-in-1
ninja-vapes.co.uk,Tick Tock Mini 2000 Puffs Vape Kit,tick tock mini 2000 puffs vape,https://vapeonlinestore.co.uk/products/tick-tock-mini-2000,1.0,high,https://www.ninja-vapes.co.uk/product/tick-tock-mini-2000
ninja-vapes.co.uk,feoba pro plus 10k prefilled pod kit,feoba pro plus 10k prefilled pod kit,https://vapeonlinestore.co.uk/products/feoba-pro-plus-10k,1.0,high,https://www.ninja-vapes.co.uk/product/feoba-pro-plus-10k-prefilled-pod-kit
ninja-vapes.co.uk,Feoba Pro 6000 Puffs Prefilled Pods Kit,Feoba Pro 6000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/box-of-10-feoba-pro-6000,1.0,high,https://www.ninja-vapes.co.uk/product/feoba-big-bar-pro-6000-puffs
ninja-vapes.co.uk,Ivg Pro 2 10000 Puffs Prefilled Pods Kit,Ivg Pro 2 10000 Puffs Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/ivg-pro-2-10k,1.0,high,https://www.ninja-vapes.co.uk/product/ivg-pro-2-10k
ninja-vapes.co.uk,crystal pro cp 10k puffs kit zero nicotine 0mg,crystal pro cp 10k zero nicotine vape kit,https://vapeonlinestore.co.uk/products/crystal-pro-cp-10k-zero-nicotine-vape,1.0,high,https://www.ninja-vapes.co.uk/product/crystal-pro-cp-10k-0mg
ninja-vapes.co.uk,Juicy Pod Novamax 10000 Puffs Pod Vape Kit,Juicy Pod Novamax 10000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/juicy-pod-novamax-10000,1.0,high,https://www.ninja-vapes.co.uk/product/juicy-pod-novamax-10k
ninja-vapes.co.uk,frooti tooti 100ml shortfill e-liquid,Frooti Tooti Shortfill 50Ml E-Liquid,https://vapeonlinestore.co.uk/products/frooti-tooti-shortfill-50ml-e-liquid,1.0,high,https://www.ninja-vapes.co.uk/product/frooti-tooti-100ml-shortfill-eliquids
ninja-vapes.co.uk,drifter bar 6000 puffs prefilled pod kit,drifter bar 6000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/drifter-bar-6000,1.0,high,https://www.ninja-vapes.co.uk/product/drifter-bar-6000-puffs
ninja-vapes.co.uk,Randm Fumot T7000 Puffs Prefilled Pods Vape Kit,randm fumot t7000 puffs prefilled pod kit,https://vapeonlinestore.co.uk/products/randm-fumot-t7000,1.0,high,https://www.ninja-vapes.co.uk/product/randm-fumot-t7000-prefilled-pod-kit
ninja-vapes.co.uk,uwell caliburn g5 pod kit,uwell caliburn g5 pod vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g5-pod-kit,1.0,high,https://www.ninja-vapes.co.uk/product/uwell-caliburn-g5
ninja-vapes.co.uk,relx ultra prefilled pod kit,relx ultra prefilled pod kit,https://vapeonlinestore.co.uk/products/relx-ultra-prefilled-pod-kit,1.0,high,https://www.ninja-vapes.co.uk/product/relx-ultra
ninja-vapes.co.uk,crystal pro switch 30k prefilled refill pods,crystal pro switch 30k prefilled pods,https://vapeonlinestore.co.uk/products/crystal-pro-switch-30k-pods,1.0,high,https://www.ninja-vapes.co.uk/product/crystal-pro-switch-30k-prefilled-refill-Pods
ninja-vapes.co.uk,Ivg 2400 Puffs Reusable Pod Vape Kit,Ivg 2400 Puffs Disposable Kit,https://vapeonlinestore.co.uk/products/grape-ice-ivg-2400,1.0,high,https://www.ninja-vapes.co.uk/product/ivg-2400-puffs-disposable-pod-kit
ninja-vapes.co.uk,suonon pro x 12k puffs prefilled pod kit,suonon pro x 12k prefilled pod kit,https://vapeonlinestore.co.uk/products/suonon-pro-x-12k,1.0,high,https://www.ninja-vapes.co.uk/product/suonon-pro-x-12k
ninja-vapes.co.uk,Al Fakher Hypermax Prime 50000 Refill Pods,Al Fakher 50000 Hypermax Prime Refill Pods,https://vapeonlinestore.co.uk/products/box-of-10-al-fakher-50k-hypermax-prime-pods,1.0,high,https://www.ninja-vapes.co.uk/product/box-of-10-al-fakher-hypermax-prime-50k-refill-pods
